UserID,total_events,total_sessions,total_purchases,total_spend,unique_events,first_activity,last_activity,active_days,purchase_frequency,inactivity_days,churn_label,activity_level,segment
529,76,10,7,2382.724203635916,7,2024-01-03 10:50:56.149722,2024-07-23 05:04:27.866870,201,0.0348,1,Active,High Activity,High Activity-Active
530,76,10,12,3519.780902041276,7,2024-01-04 08:46:49.324060,2024-07-19 01:58:09.827139,196,0.0612,5,Active,High Activity,High Activity-Active
531,73,10,9,2678.7793508036693,7,2024-01-08 01:03:05.109867,2024-07-23 12:54:54.465487,197,0.0457,0,Active,Low Activity,Low Activity-Active
532,74,10,13,3125.439008318802,7,2024-01-02 21:37:11.173855,2024-07-22 21:25:37.671779,201,0.0647,1,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
533,75,10,6,1170.7195088565163,7,2024-01-08 13:03:21.184804,2024-07-21 06:28:52.403747,194,0.0309,3,Active,High Activity,High Activity-Active
534,72,10,12,3796.395393527386,7,2024-01-01 03:31:12.075502,2024-07-23 09:01:01.825580,204,0.0588,1,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
535,79,10,10,2701.8815477296625,7,2024-01-02 09:03:22.536078,2024-07-23 23:26:46.409593,203,0.0493,0,Active,High Activity,High Activity-Active
536,75,10,7,1954.736381462504,7,2024-01-05 01:20:40.710812,2024-07-22 19:38:27.721005,199,0.0352,1,Active,High Activity,High Activity-Active
537,70,10,9,2054.1029232392866,7,2024-01-03 22:59:55.777708,2024-07-23 03:05:11.035785,201,0.0448,1,Active,Low Activity,Low Activity-Active
538,75,10,11,2924.470927454684,7,2024-01-01 16:55:02.091627,2024-07-23 22:04:51.675298,204,0.0539,0,Active,High Activity,High Activity-Active
539,68,10,9,2059.202229759491,7,2024-01-01 03:14:03.889300,2024-07-21 00:17:30.953986,201,0.0448,3,Active,Low Activity,Low Activity-Active
540,79,10,11,3659.922168581956,7,2024-01-02 11:34:04.094721,2024-07-18 03:50:26.204955,197,0.0558,6,Active,High Activity,High Activity-Active
541,80,10,15,3993.659882382072,7,2024-01-01 10:02:52.862851,2024-07-21 02:32:48.498304,201,0.0746,3,Active,High Activity,High Activity-Active
542,76,10,8,1798.2938027856785,7,2024-01-01 19:52:57.295028,2024-07-23 20:16:33.880550,204,0.0392,0,Active,High Activity,High Activity-Active
543,76,10,13,3453.243563184603,7,2024-01-04 17:43:47.008283,2024-07-23 04:12:00.562216,200,0.065,1,Active,High Activity,High Activity-Active
544,78,10,16,3554.957359155444,7,2024-01-01 18:37:18.123286,2024-07-23 00:58:10.183676,203,0.0788,1,Active,High Activity,High Activity-Active
545,77,10,7,1511.6671527270755,7,2024-01-06 20:09:38.750791,2024-07-23 22:07:36.194547,199,0.0352,0,Active,High Activity,High Activity-Active
546,82,10,7,1064.785623604212,7,2024-01-01 16:44:12.781203,2024-07-21 03:58:31.596411,201,0.0348,3,Active,High Activity,High Activity-Active
547,77,10,17,4246.305197156572,7,2024-01-03 15:04:54.499334,2024-07-23 03:45:43.464781,201,0.0846,1,Active,High Activity,High Activity-Active
548,80,10,12,2840.9213780731843,7,2024-01-01 19:36:18.722292,2024-07-22 04:11:59.590542,202,0.0594,2,Active,High Activity,High Activity-Active
549,73,10,7,1538.5466916895066,7,2024-01-02 06:30:34.140984,2024-07-24 07:10:03.507686,204,0.0343,0,Active,Low Activity,Low Activity-Active
550,75,10,9,2739.3138150288773,7,2024-01-02 05:37:17.562993,2024-07-23 17:39:51.921452,203,0.0443,0,Active,High Activity,High Activity-Active
551,71,10,8,2125.909673539805,7,2024-01-04 16:33:11.953970,2024-07-23 05:55:50.169518,200,0.04,1,Active,Low Activity,Low Activity-Active
552,83,10,13,3511.355437631338,7,2024-01-02 09:58:07.896693,2024-07-24 07:20:32.475101,203,0.064,0,Active,High Activity,High Activity-Active
553,66,10,7,2207.0457439454763,7,2024-01-02 09:36:35.665537,2024-07-20 05:27:33.606109,199,0.0352,4,Active,Low Activity,Low Activity-Active
554,71,10,14,2589.3838283069754,7,2024-01-01 09:42:51.519956,2024-07-21 02:14:01.256687,201,0.0697,3,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
555,67,10,7,1602.7722931481126,7,2024-01-01 17:17:50.456701,2024-07-22 11:55:09.194885,202,0.0347,1,Active,Low Activity,Low Activity-Active
556,79,10,12,4134.402248530939,7,2024-01-02 04:49:13.258529,2024-07-23 14:52:36.875502,203,0.0591,0,Active,High Activity,High Activity-Active
557,77,10,8,2082.965014360186,7,2024-01-06 11:17:14.800135,2024-07-23 03:59:23.206136,198,0.0404,1,Active,High Activity,High Activity-Active
558,75,10,10,3050.5380259359526,7,2024-01-08 15:31:36.371406,2024-07-23 02:45:28.801358,196,0.051,1,Active,High Activity,High Activity-Active
559,77,10,15,3948.623832836715,7,2024-01-07 06:15:11.854214,2024-07-22 08:24:05.584958,197,0.0761,2,Active,High Activity,High Activity-Active
560,70,10,13,3218.863100378207,7,2024-01-03 02:48:21.956004,2024-07-23 02:34:40.630405,201,0.0647,1,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
561,68,10,12,3314.4208310585946,7,2024-01-01 05:39:51.647862,2024-07-22 05:09:15.038474,202,0.0594,2,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
562,75,10,9,2930.933356400956,7,2024-01-01 20:11:39.956472,2024-07-21 10:42:31.323848,201,0.0448,2,Active,High Activity,High Activity-Active
563,73,10,12,4226.182071964144,7,2024-01-04 07:42:44.839033,2024-07-23 20:38:40.055794,201,0.0597,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
564,71,10,7,1923.8496810716847,7,2024-01-02 19:34:50.044893,2024-07-23 15:46:46.581590,202,0.0347,0,Active,Low Activity,Low Activity-Active
565,78,10,15,4853.656394607222,7,2024-01-07 06:57:20.926013,2024-07-23 15:06:31.467563,198,0.0758,0,Active,High Activity,High Activity-Active
566,71,10,15,4176.653991253288,7,2024-01-03 19:48:38.660053,2024-07-23 18:41:47.532537,201,0.0746,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
567,78,10,11,2218.088399131863,7,2024-01-01 06:35:23.915663,2024-07-23 12:20:18.766688,204,0.0539,0,Active,High Activity,High Activity-Active
568,85,10,19,4358.872829793577,7,2024-01-01 21:24:45.421859,2024-07-23 19:23:02.309182,203,0.0936,0,Active,High Activity,High Activity-Active
569,68,10,9,2410.2849871616613,7,2024-01-02 13:27:40.370313,2024-07-24 06:15:24.676513,203,0.0443,0,Active,Low Activity,Low Activity-Active
570,74,10,9,2096.5554686828664,7,2024-01-02 07:25:48.048385,2024-07-17 04:21:54.444813,196,0.0459,7,Potential Churn,Low Activity,Low Activity-Potential Churn
571,77,10,10,2844.7863728492302,7,2024-01-03 03:20:00.598091,2024-07-24 06:15:29.629505,203,0.0493,0,Active,High Activity,High Activity-Active
572,71,10,9,3007.7658501153696,7,2024-01-05 11:17:51.450342,2024-07-21 14:17:26.836462,198,0.0455,2,Active,Low Activity,Low Activity-Active
573,79,10,17,3776.411616413576,7,2024-01-01 03:10:12.848040,2024-07-24 03:20:02.959659,205,0.0829,0,Active,High Activity,High Activity-Active
574,79,10,14,4001.817506075551,7,2024-01-01 22:08:20.883255,2024-07-23 23:42:46.303557,204,0.0686,0,Active,High Activity,High Activity-Active
575,72,10,9,2549.5316254368404,7,2024-01-01 13:57:22.143222,2024-07-24 06:39:22.129276,204,0.0441,0,Active,Low Activity,Low Activity-Active
576,69,10,10,2996.4402607545885,7,2024-01-04 21:59:14.492491,2024-07-22 13:27:35.367846,199,0.0503,1,Active,Low Activity,Low Activity-Active
577,67,10,11,3049.7792835861824,7,2024-01-02 17:16:11.021762,2024-07-24 03:52:48.068448,203,0.0542,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
578,77,10,9,2546.5030842436763,7,2024-01-03 21:02:23.628772,2024-07-12 13:32:51.841668,190,0.0474,11,Potential Churn,High Activity,High Activity-Potential Churn
579,84,10,12,2852.2659804024806,7,2024-01-03 04:26:31.438694,2024-07-23 02:17:22.274402,201,0.0597,1,Active,High Activity,High Activity-Active
580,69,10,11,3889.750200088123,7,2024-01-04 16:41:21.249505,2024-07-24 00:21:33.142694,201,0.0547,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
581,76,10,10,1930.341568438591,7,2024-01-02 00:35:36.876540,2024-07-22 15:16:34.722066,202,0.0495,1,Active,High Activity,High Activity-Active
582,78,10,14,3048.471598063824,7,2024-01-04 11:28:33.896032,2024-07-23 14:14:09.715406,201,0.0697,0,Active,High Activity,High Activity-Active
583,70,10,13,2720.286082048627,7,2024-01-01 03:02:12.167982,2024-07-14 02:43:39.661232,194,0.067,10,Potential Churn,Low Activity,Low Activity-Potential Churn
584,64,10,6,2226.554324409391,7,2024-01-09 04:57:02.909952,2024-07-23 11:41:26.502052,196,0.0306,0,Active,Low Activity,Low Activity-Active
585,83,10,10,1577.52004802766,7,2024-01-01 04:17:43.482508,2024-07-24 10:00:22.891611,205,0.0488,0,Active,High Activity,High Activity-Active
586,70,10,9,1845.4317972033127,7,2024-01-01 04:54:03.735680,2024-07-17 03:29:45.546358,197,0.0457,7,Potential Churn,Low Activity,Low Activity-Potential Churn
587,75,10,5,1294.7358000548024,7,2024-01-02 09:09:49.058039,2024-07-16 19:13:17.332145,196,0.0255,7,Potential Churn,High Activity,High Activity-Potential Churn
588,78,10,7,1677.4841914788271,7,2024-01-02 15:46:09.373173,2024-07-22 21:23:08.769218,202,0.0347,1,Active,High Activity,High Activity-Active
589,76,10,11,1665.823605720158,7,2024-01-05 00:24:15.529410,2024-07-24 03:30:08.430670,201,0.0547,0,Active,High Activity,High Activity-Active
590,81,10,10,2092.7977742935072,7,2024-01-01 17:46:16.724734,2024-07-20 21:57:50.897914,201,0.0498,3,Active,High Activity,High Activity-Active
591,77,10,10,2816.0605381549303,7,2024-01-08 04:43:25.771975,2024-07-21 21:02:11.041734,195,0.0513,2,Active,High Activity,High Activity-Active
592,83,10,17,3845.0922525919054,7,2024-01-01 19:04:36.946929,2024-07-21 01:54:17.639855,201,0.0846,3,Active,High Activity,High Activity-Active
593,68,10,12,2103.679047975003,7,2024-01-03 05:10:08.822755,2024-07-24 04:37:57.384403,202,0.0594,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
594,77,10,8,2603.5496220628,7,2024-01-06 21:53:53.400851,2024-07-15 09:09:20.911952,190,0.0421,9,Potential Churn,High Activity,High Activity-Potential Churn
595,74,10,13,2982.1114057428763,7,2024-01-02 10:44:35.908835,2024-07-22 19:32:28.179234,202,0.0644,1,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
596,70,10,12,2834.554393830453,7,2024-01-01 03:27:33.106078,2024-07-21 00:14:59.151725,201,0.0597,3,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
597,79,10,9,2829.439201823965,7,2024-01-03 01:52:00.984923,2024-07-20 21:17:36.693927,199,0.0452,3,Active,High Activity,High Activity-Active
598,81,10,8,1547.7761133636586,7,2024-01-02 12:54:17.030116,2024-07-23 09:11:23.889926,202,0.0396,1,Active,High Activity,High Activity-Active
599,71,10,13,3273.1905400113674,7,2024-01-11 05:37:38.360483,2024-07-23 11:54:57.819972,194,0.067,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
600,74,10,12,2622.550625508824,7,2024-01-10 00:08:29.453213,2024-07-23 19:47:22.514993,195,0.0615,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
601,70,10,11,2841.6619199848046,7,2024-01-03 10:26:05.397183,2024-07-23 18:54:28.281430,202,0.0545,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
602,76,10,8,1530.7279410467331,7,2024-01-12 02:52:34.119305,2024-07-23 14:13:37.389632,193,0.0415,0,Active,High Activity,High Activity-Active
603,77,10,12,2656.698884562945,7,2024-01-02 20:23:34.696950,2024-07-21 13:25:44.447331,200,0.06,2,Active,High Activity,High Activity-Active
604,71,10,9,2304.970703242579,7,2024-01-03 03:35:39.244560,2024-07-21 13:19:20.743155,200,0.045,2,Active,Low Activity,Low Activity-Active
605,71,10,14,3571.5848719831106,7,2024-01-01 14:32:16.463567,2024-07-22 20:02:58.766313,203,0.069,1,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
606,78,10,16,3563.5232027664583,7,2024-01-04 00:33:35.510811,2024-07-21 22:07:14.081948,199,0.0804,2,Active,High Activity,High Activity-Active
607,77,10,15,3807.094946328499,7,2024-01-02 07:25:27.910197,2024-07-21 05:02:01.610213,200,0.075,3,Active,High Activity,High Activity-Active
608,84,10,11,2813.7953661902416,7,2024-01-06 03:36:13.974088,2024-07-24 07:54:13.185731,200,0.055,0,Active,High Activity,High Activity-Active
609,73,10,16,3781.8818761054326,7,2024-01-02 13:21:47.681499,2024-07-22 11:35:41.763084,201,0.0796,1,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
610,70,10,13,2959.850372558812,7,2024-01-02 10:09:55.388781,2024-07-19 19:51:28.428814,199,0.0653,4,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
611,76,10,8,1793.1134777218365,7,2024-01-02 19:36:34.355694,2024-07-23 09:23:21.174073,202,0.0396,1,Active,High Activity,High Activity-Active
612,70,10,8,1580.005679650056,7,2024-01-03 13:10:45.600897,2024-07-22 07:54:43.963141,200,0.04,2,Active,Low Activity,Low Activity-Active
613,74,10,12,3241.182474879007,7,2024-01-01 17:29:21.233700,2024-07-21 04:23:48.738590,201,0.0597,3,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
614,77,10,6,1459.9243317682335,7,2024-01-01 05:48:50.802138,2024-07-21 20:41:25.537162,202,0.0297,2,Active,High Activity,High Activity-Active
615,73,10,14,4295.952756061702,7,2024-01-03 12:32:04.912647,2024-07-18 15:41:11.522222,197,0.0711,5,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
616,78,10,10,2044.868290871587,7,2024-01-10 15:18:56.848309,2024-07-19 15:33:46.266749,191,0.0524,4,Active,High Activity,High Activity-Active
617,89,10,11,2390.076640723896,7,2024-01-05 05:44:07.491283,2024-07-24 01:00:26.096421,200,0.055,0,Active,High Activity,High Activity-Active
618,72,10,14,3880.321857805814,7,2024-01-01 12:17:12.570711,2024-07-20 02:17:51.398601,200,0.07,4,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
619,72,10,10,2981.92870800659,7,2024-01-01 15:22:00.568332,2024-07-15 19:02:41.880447,196,0.051,8,Potential Churn,Low Activity,Low Activity-Potential Churn
620,72,10,8,2017.0718583544688,7,2024-01-05 06:40:28.145039,2024-07-21 18:43:44.322872,198,0.0404,2,Active,Low Activity,Low Activity-Active
621,67,10,12,3519.7315974977605,7,2024-01-08 03:17:23.762676,2024-07-24 00:53:14.132105,197,0.0609,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
622,74,10,10,1702.209705757309,7,2024-01-01 11:36:10.896611,2024-07-24 04:20:32.306410,204,0.049,0,Active,Low Activity,Low Activity-Active
623,81,10,11,2276.519789735428,7,2024-01-01 16:00:13.365980,2024-07-18 09:05:04.014034,198,0.0556,6,Active,High Activity,High Activity-Active
624,84,10,16,3722.718574707512,7,2024-01-01 00:26:02.151406,2024-07-24 09:33:11.025691,205,0.078,0,Active,High Activity,High Activity-Active
625,73,10,13,3068.58382448064,7,2024-01-02 23:25:33.927650,2024-07-24 02:35:49.998491,203,0.064,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
626,75,10,10,3007.999846923132,7,2024-01-01 22:58:28.424339,2024-07-23 15:24:32.112940,203,0.0493,0,Active,High Activity,High Activity-Active
627,67,10,16,3137.889603207924,7,2024-01-01 17:57:55.809506,2024-07-09 15:49:31.787870,189,0.0847,14,Potential Churn,Low Activity,Low Activity-Potential Churn
628,83,10,14,3526.061137814352,7,2024-01-01 09:59:17.457863,2024-07-23 13:50:09.445074,204,0.0686,0,Active,High Activity,High Activity-Active
629,78,10,15,4468.390626414881,7,2024-01-01 13:06:16.255092,2024-07-22 20:03:33.801279,203,0.0739,1,Active,High Activity,High Activity-Active
630,77,10,13,3863.558895044825,7,2024-01-05 16:23:07.528110,2024-07-23 08:01:03.914631,199,0.0653,1,Active,High Activity,High Activity-Active
631,79,10,8,2109.8610457959494,7,2024-01-04 09:22:01.257398,2024-07-23 04:31:47.907798,200,0.04,1,Active,High Activity,High Activity-Active
632,74,10,7,2229.2025421346902,7,2024-01-03 15:16:02.500964,2024-07-20 07:29:03.035079,198,0.0354,4,Active,Low Activity,Low Activity-Active
633,69,10,10,1607.022145114248,7,2024-01-05 07:40:12.605143,2024-07-21 19:40:02.507032,198,0.0505,2,Active,Low Activity,Low Activity-Active
634,76,10,11,3143.229153299092,7,2024-01-01 07:23:14.139216,2024-07-22 13:24:36.706861,203,0.0542,1,Active,High Activity,High Activity-Active
635,75,10,14,3197.185873269289,7,2024-01-04 06:28:19.394241,2024-07-20 08:15:49.759640,198,0.0707,4,Active,High Activity,High Activity-Active
636,73,10,16,3840.7383885710447,7,2024-01-02 08:36:08.824793,2024-07-17 16:42:44.455597,197,0.0812,6,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
637,67,10,10,3349.3517273958187,7,2024-01-01 12:28:57.413244,2024-07-23 11:47:33.218198,203,0.0493,0,Active,Low Activity,Low Activity-Active
638,76,10,6,1349.530555295583,7,2024-01-03 18:21:04.961591,2024-07-19 10:52:18.195354,197,0.0305,4,Active,High Activity,High Activity-Active
639,81,10,16,4106.783286230227,7,2024-01-01 09:17:28.797231,2024-07-22 11:04:58.768384,203,0.0788,1,Active,High Activity,High Activity-Active
640,69,10,14,4035.2454961267695,7,2024-01-01 23:51:36.583323,2024-07-20 17:46:28.269297,200,0.07,3,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
641,69,10,7,2627.090987719649,7,2024-01-01 02:07:43.861686,2024-07-23 10:01:16.982344,204,0.0343,1,Active,Low Activity,Low Activity-Active
642,76,10,11,3343.6928845360167,7,2024-01-02 22:19:47.576914,2024-07-21 10:10:52.683510,200,0.055,3,Active,High Activity,High Activity-Active
643,82,10,10,3487.5338824951605,7,2024-01-03 18:04:35.720093,2024-07-20 04:02:27.659626,198,0.0505,4,Active,High Activity,High Activity-Active
644,81,10,13,2214.906557250779,7,2024-01-01 23:17:35.580310,2024-07-21 11:06:56.578378,201,0.0647,2,Active,High Activity,High Activity-Active
645,66,10,10,2252.674756377667,7,2024-01-05 21:00:37.189599,2024-07-23 16:49:33.029598,199,0.0503,0,Active,Low Activity,Low Activity-Active
646,86,10,14,3770.022614292296,7,2024-01-01 17:19:01.297648,2024-07-17 06:35:46.247757,197,0.0711,7,Potential Churn,High Activity,High Activity-Potential Churn
647,71,10,13,3864.4736476531575,7,2024-01-01 08:18:38.866721,2024-07-23 08:30:16.384571,204,0.0637,1,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
648,72,10,10,2708.051353435309,7,2024-01-01 03:52:12.903484,2024-07-22 21:20:45.412297,203,0.0493,1,Active,Low Activity,Low Activity-Active
649,72,10,7,2013.5517148038311,7,2024-01-05 11:54:55.067444,2024-07-23 16:45:30.725155,200,0.035,0,Active,Low Activity,Low Activity-Active
650,78,10,7,2194.1668962493795,7,2024-01-03 02:19:50.063120,2024-07-23 14:40:55.152904,202,0.0347,0,Active,High Activity,High Activity-Active
651,71,10,9,2987.911296609472,7,2024-01-03 02:57:42.022851,2024-07-22 19:12:55.990141,201,0.0448,1,Active,Low Activity,Low Activity-Active
652,62,10,11,2787.137336678264,7,2024-01-12 19:59:00.604878,2024-07-24 02:15:59.134793,193,0.057,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
653,77,10,5,1282.9051727158997,7,2024-01-03 17:08:41.812215,2024-07-22 03:34:01.806634,200,0.025,2,Active,High Activity,High Activity-Active
654,84,10,6,932.365571009718,7,2024-01-01 04:32:04.189780,2024-07-20 05:43:35.686036,201,0.0299,4,Active,High Activity,High Activity-Active
655,81,10,6,1557.5816517366798,7,2024-01-01 14:31:39.913440,2024-07-21 19:37:03.062570,202,0.0297,2,Active,High Activity,High Activity-Active
656,65,10,16,3102.196604221227,7,2024-01-01 13:36:48.855340,2024-07-24 05:53:46.644606,204,0.0784,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
657,64,10,8,1362.8168925033997,7,2024-01-01 15:27:44.705424,2024-07-24 09:24:53.575048,204,0.0392,0,Active,Low Activity,Low Activity-Active
658,78,10,10,2929.2741086715705,7,2024-01-01 06:40:14.793203,2024-07-24 01:27:54.695190,204,0.049,0,Active,High Activity,High Activity-Active
659,80,10,13,3084.270380653116,7,2024-01-02 23:52:08.613535,2024-07-18 03:03:32.129499,197,0.066,6,Active,High Activity,High Activity-Active
660,79,10,13,2837.4655533759487,7,2024-01-03 01:58:55.870640,2024-07-22 01:07:23.218293,200,0.065,2,Active,High Activity,High Activity-Active
661,74,10,9,2364.645019450747,7,2024-01-02 20:52:44.531899,2024-07-23 12:34:16.527941,202,0.0446,0,Active,Low Activity,Low Activity-Active
662,81,10,10,1818.9851474996165,7,2024-01-04 15:24:40.296081,2024-07-23 00:04:14.749354,200,0.05,1,Active,High Activity,High Activity-Active
663,75,10,7,1737.435402886628,7,2024-01-01 09:33:42.470529,2024-07-22 02:52:21.209812,202,0.0347,2,Active,High Activity,High Activity-Active
664,78,10,9,1909.974431590044,7,2024-01-06 22:04:40.373691,2024-07-23 23:00:30.636472,199,0.0452,0,Active,High Activity,High Activity-Active
665,70,10,9,2659.451255681282,7,2024-01-05 23:45:17.847630,2024-07-14 12:28:29.137565,190,0.0474,9,Potential Churn,Low Activity,Low Activity-Potential Churn
666,70,10,15,3500.1629056142697,7,2024-01-03 21:38:37.728412,2024-07-19 03:33:51.796209,197,0.0761,5,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
667,77,10,12,3993.062094040768,7,2024-01-01 08:11:08.561207,2024-07-22 10:58:50.472671,203,0.0591,1,Active,High Activity,High Activity-Active
668,73,10,12,2791.47428756709,7,2024-01-09 10:44:21.898091,2024-07-13 13:12:28.558669,186,0.0645,10,Potential Churn,Low Activity,Low Activity-Potential Churn
669,82,10,8,1911.3441301375951,7,2024-01-05 02:32:29.621110,2024-07-20 14:07:47.067801,197,0.0406,3,Active,High Activity,High Activity-Active
670,65,10,8,1583.132898332066,7,2024-01-01 02:00:11.481963,2024-07-17 12:21:16.014621,198,0.0404,6,Active,Low Activity,Low Activity-Active
671,71,10,10,2397.238340465461,7,2024-01-02 17:23:14.903964,2024-07-23 22:46:36.175504,203,0.0493,0,Active,Low Activity,Low Activity-Active
672,68,10,7,1942.7523503661976,7,2024-01-04 12:39:56.285949,2024-07-23 23:44:39.076972,201,0.0348,0,Active,Low Activity,Low Activity-Active
673,74,10,10,2457.9941753426,7,2024-01-03 09:41:57.582242,2024-07-22 08:50:38.068809,200,0.05,2,Active,Low Activity,Low Activity-Active
674,68,10,7,2214.173367546272,7,2024-01-10 11:25:05.862538,2024-07-19 19:00:35.417136,191,0.0366,4,Active,Low Activity,Low Activity-Active
675,87,10,15,4011.43691207632,7,2024-01-01 02:18:53.052929,2024-07-15 20:25:09.781798,196,0.0765,8,Potential Churn,High Activity,High Activity-Potential Churn
676,68,10,10,2635.7347258333307,7,2024-01-01 09:01:54.297481,2024-07-24 07:26:23.963896,204,0.049,0,Active,Low Activity,Low Activity-Active
677,74,10,10,2006.958330334648,7,2024-01-01 19:56:22.856230,2024-07-24 04:31:53.511427,204,0.049,0,Active,Low Activity,Low Activity-Active
678,67,10,11,2396.622815151265,7,2024-01-04 15:21:29.060324,2024-07-23 15:05:57.130636,200,0.055,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
679,68,10,13,4202.793408580218,7,2024-01-02 12:40:13.475154,2024-07-20 22:29:06.130316,200,0.065,3,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
680,70,10,5,1195.7910207743842,7,2024-01-04 11:22:00.944334,2024-07-21 01:44:44.884412,198,0.0253,3,Active,Low Activity,Low Activity-Active
681,82,10,15,3214.0206189494074,7,2024-01-09 09:39:03.841296,2024-07-21 10:33:06.803767,194,0.0773,2,Active,High Activity,High Activity-Active
682,78,10,5,1025.514380039959,7,2024-01-01 06:13:11.044866,2024-07-24 06:19:25.895190,205,0.0244,0,Active,High Activity,High Activity-Active
683,71,10,14,2551.975566596062,7,2024-01-02 17:13:48.352839,2024-07-18 11:49:50.493890,197,0.0711,5,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
684,77,10,13,3220.542175558193,7,2024-01-02 21:36:00.881999,2024-07-24 00:51:33.088667,203,0.064,0,Active,High Activity,High Activity-Active
685,79,10,9,1794.0498431146077,7,2024-01-11 19:28:34.949204,2024-07-22 07:30:31.992172,192,0.0469,2,Active,High Activity,High Activity-Active
686,74,10,6,1389.092948680703,7,2024-01-07 14:16:40.099452,2024-07-24 08:07:40.408626,198,0.0303,0,Active,Low Activity,Low Activity-Active
687,75,10,12,3179.010596779566,7,2024-01-05 06:43:31.118407,2024-07-22 08:58:55.270131,199,0.0603,2,Active,High Activity,High Activity-Active
688,71,10,9,2250.20677211174,7,2024-01-02 10:07:35.450760,2024-07-24 09:21:08.889919,203,0.0443,0,Active,Low Activity,Low Activity-Active
689,80,10,14,3736.465380348192,7,2024-01-01 12:33:04.085954,2024-07-23 12:33:12.546600,204,0.0686,0,Active,High Activity,High Activity-Active
690,69,10,14,3653.628214000182,7,2024-01-01 06:31:49.366229,2024-07-24 05:55:37.543338,204,0.0686,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
691,81,10,12,3218.1590716063674,7,2024-01-02 04:31:34.485246,2024-07-19 07:35:16.512491,199,0.0603,5,Active,High Activity,High Activity-Active
692,65,10,12,2379.267519783431,7,2024-01-04 15:08:04.472988,2024-07-17 06:54:18.596922,194,0.0619,7,Potential Churn,Low Activity,Low Activity-Potential Churn
693,69,10,8,1866.4850049642955,7,2024-01-02 04:49:45.516310,2024-07-24 06:49:02.259192,204,0.0392,0,Active,Low Activity,Low Activity-Active
694,84,10,14,4862.398621696134,7,2024-01-04 01:12:09.798890,2024-07-23 22:47:31.660909,201,0.0697,0,Active,High Activity,High Activity-Active
695,75,10,10,2553.43890529844,7,2024-01-01 18:18:28.279233,2024-07-12 16:07:52.423212,192,0.0521,11,Potential Churn,High Activity,High Activity-Potential Churn
696,76,10,12,2724.5250957585954,7,2024-01-09 03:34:11.673751,2024-07-22 04:26:17.360342,195,0.0615,2,Active,High Activity,High Activity-Active
697,88,10,10,3008.267839434841,7,2024-01-01 21:34:40.668410,2024-07-13 06:35:04.425052,193,0.0518,11,Potential Churn,High Activity,High Activity-Potential Churn
698,86,10,9,2478.098120512172,7,2024-01-03 10:27:56.439058,2024-07-24 08:17:23.748270,202,0.0446,0,Active,High Activity,High Activity-Active
699,77,10,13,2352.8091499533266,7,2024-01-07 08:37:51.177014,2024-07-20 09:52:23.902939,195,0.0667,4,Active,High Activity,High Activity-Active
700,64,10,9,1950.146206764515,7,2024-01-03 07:49:00.891112,2024-07-23 11:07:00.737451,202,0.0446,0,Active,Low Activity,Low Activity-Active
701,81,10,13,3171.227568589184,7,2024-01-01 21:56:05.105612,2024-07-17 13:09:06.520393,197,0.066,6,Active,High Activity,High Activity-Active
702,65,10,9,1292.426834740603,7,2024-01-02 12:53:58.349871,2024-07-22 02:23:59.529006,201,0.0448,2,Active,Low Activity,Low Activity-Active
703,64,10,10,2682.4161924579266,7,2024-01-02 22:20:51.799575,2024-07-19 23:07:01.531844,199,0.0503,4,Active,Low Activity,Low Activity-Active
704,72,10,11,2340.185740964236,7,2024-01-04 11:55:52.470549,2024-07-21 05:30:15.364304,198,0.0556,3,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
